Avg_Degree,Lower_Bound_R0,Actual_R0,Difference 1,Difference 2,Difference 3,Duration Direct,Duration Lower Bound,Duration R0
12.05,8.345075658568307,10.862857494722796,33.00017655057614,10.077342216856081,22.92283433372006,2.207599667002796,0.10010312499071006,0.10890329099493101
13.3,9.07795710016353,11.869484859624336,31.9298256473043,11.538382242189257,20.39144340511504,2.3249228750064503,0.10422937499242835,0.12413029199524317
14.55,10.038925037352488,13.061279824120188,31.557835373035147,11.238247458190884,20.319587914844263,2.4907457919907756,0.10827383300056681,0.12449137499788776
15.8,11.029781735240547,14.110245338678762,30.210179825980063,11.433607036034772,18.77657278994529,2.8749468330061063,0.11288937499921303,0.13645966599870007
17.05,12.418995095043357,15.28244594186252,29.29907676724146,9.588924842645739,19.71015192459572,2.9254844590032008,0.13311737499316223,0.14594341699557845
18.3,13.213285972460284,16.46969540238072,29.117965410971138,10.110448486967655,19.007516924003482,3.203373874988756,0.13553220800531562,0.1580494169902522
19.55,14.179721638146,17.519891349321433,28.665986816317115,9.691462098184658,18.974524718132457,3.107741082989378,0.13713791700138245,0.14659287499671336
20.8,14.974191987009128,18.725498383737822,28.793368642752284,10.000290012681788,18.793078630070497,3.4795278329984285,0.14435820899961982,0.1506816670007538
22.05,15.499535830181024,19.7185587156374,28.649416057885006,10.831061139257685,17.81835491862732,3.7757129579986213,0.1499136669881409,0.1555620419967454
23.3,16.48097701394339,20.775010146715292,27.876437106864017,10.612157754247917,17.2642793526161,3.7687272499897517,0.15006983300554566,0.15791937499307096
24.55,17.190437990669924,21.784374152150523,27.411860666595715,10.995225683066181,16.416634983529534,4.1762942079949426,0.16014833400549833,0.16472899999644142
25.8,18.44581491295881,22.746679462744158,25.56615819002228,10.347660005623169,15.21849818439911,4.350967457998195,0.16221966600278392,0.16629137498966884
27.05,19.242526202064774,23.692684892223042,24.370284150114387,10.61220319392622,13.758080956188167,4.199961332997191,0.16155704199627507,0.17002970799512696
28.3,21.1740835701911,24.685442547309556,21.53280257939194,8.242554800418745,13.290247778973196,4.779897415995947,0.16926112500368617,0.1762647910072701
29.55,22.781048466128503,25.91371983840597,20.43534168788527,6.865872522991012,13.569469164894258,5.0256905839924,0.18477100000018254,0.18310162499255966
30.8,24.49536694236871,26.77175463317327,17.086684389366155,4.826228110337894,12.260456279028261,5.238702292001108,0.18797729200741742,0.1875692089961376
32.05,24.89572242026688,27.69468546715104,17.194667982903127,5.77996851741986,11.414699465483267,5.514236708011595,0.18751845898805186,0.1841054999968037
33.3,26.561761447903287,28.79479261762186,15.358803415883898,4.349508266229861,11.009295149654037,6.192382374996669,0.18242924999503884,0.1908183750056196
34.55,27.716405683196093,29.89407693392086,14.842705452923497,4.010961007427596,10.8317444454959,5.674386166996555,0.18044125000596978,0.18997712500276975
35.8,29.10347808262526,30.944570325948884,13.675581845505405,3.227536716663991,10.448045128841414,5.964076250005746,0.1811120420024963,0.19182445800106507
37.05,30.60871579201742,31.926848751512715,11.832945290969008,2.1964501869797175,9.63649510398929,5.906686999995145,0.1777563750074478,0.1887985409994144
38.3,31.854610982247216,33.04280155508996,11.67444804021585,1.8780997121813812,9.796348328034469,6.349021375004668,0.17347766600141767,0.1734632920124568
39.0,33.55942931065111,33.559429310651225,9.349908559294391,-1.3813693072961541e-05,9.349922372987464,6.781565083001624,0.16817745799198747,0.1608722920063883
2.05,2.2499999999999982,2.2809220342858287,4.356755337832325,0.007293903984006533,4.349461433848319,0.5945142079872312,0.05864166599349119,0.060892292007338256
3.3,2.7898277432131686,3.2910865812956462,24.697262384587347,1.1183171241839034,23.578945260403444,0.7697025420056889,0.06520408399228472,0.06848862499464303
4.55,3.532230913805774,4.339804559742722,31.52926025439011,2.3299516219490357,29.199308632441074,0.8950829160021385,0.07996058299613651,0.07573112500540446
5.8,4.074075783568031,5.4764719239764705,34.09619012713874,5.130016770791599,28.96617335634714,1.0306990000099177,0.08794474999012891,0.08397712500300258
